88fe210ba17e8b70df6a63421c8dd92718d385aa,DELETE,regular-file,data/processed/candidates_processed.pkl,133,
a809d97143dcc705470cb3322ab5ea0735bc953c,DELETE,regular-file,data/processed/companies_processed.pkl,133,
